 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
0.40615198062999097,0.3016910996534086,-0.09119857690553447,-0.3233558212530646,-0.334330399839009,-0.4117820808180387,-0.19028474946455778,-0.40621341700609637,0.0
-1.3515393061542873,-1.591747570807773,0.2632267219828929,0.3727613002578181,-0.36324291875659914,-0.4555495063190615,0.2655565158657046,-0.0004159082108499767,0.0
0.7812462845813035,1.0555888261926463,-0.34548025050050846,-0.3814854547730162,-0.3503265651909152,-0.2023846688256469,0.055291711733952406,-0.31036959829351723,0.0
1.556296155380453,0.37821637842663025,-0.7124934474705039,-0.3557131026554974,0.20325389242311936,1.0663913315766476,-1.232413389308922,-1.0323665589267217,0.0
-1.039841222589112,-1.6007351860489452,0.3809943940854294,0.3493124465202393,-0.34856667275238423,-0.29455875571076273,0.0313125882885604,-0.28595711333107676,0.0
0.4002474306920664,0.11602840107895923,-0.24432504735630917,-0.3019719543395373,-0.37688208528676587,-0.4382443011206094,0.2960419048626414,0.10122605542339214,0.0
-1.2570665071474945,-0.6251724351434212,0.6314144567377261,0.13859812524049034,4.343935148034812,2.866737668891733,-2.081296066869905,-1.1230948543497017,0.0
-0.06123976182466863,1.4720763936016745,0.10798325873209312,-0.3091522248324794,-0.348283832878741,-0.35381291499594214,0.27219883210898344,-0.0581942212085776,0.0
-0.6339811058033505,-0.963947546873766,-0.12051216863117614,-0.08469330970766469,-0.3493209123527891,-0.4213783720502705,-0.09717338648542827,-0.3452564113362341,0.0
-0.0711842669832784,0.08890768516130931,-0.07155870737140554,-0.281722183740653,-0.2813450662285818,0.24755937336653722,-0.5956794182942327,-0.7175191426992756,0.0
0.761357274264084,-0.004171317084415463,-0.534548479897585,-0.32771496888813767,-0.2636204350740667,0.09534000801077112,-0.5127794976327619,-0.697941078221983,0.0
-0.5572219566103314,-0.9146530766645148,-0.04506321284270988,-0.16599875464571764,-0.37933336409144397,-0.7690778334449729,0.7793272898653912,1.079483867297837,0.0
1.422045335739221,0.21370613744437092,-0.949616291265317,-0.20710893537075245,-0.3449840345283058,-0.4305696914604305,0.3532012341272278,0.10656357332444023,0.0
0.7075947932503499,0.35176747742109543,-0.4414938849846913,-0.2576770340057472,-0.25394102654938766,-0.05445853982486971,-0.6432380395801996,-0.7564383977985101,0.0
-0.3412397351967752,0.5297440666089691,-0.1394857541144967,-0.28373384294267295,-0.38131324309418785,-0.5994843221223547,0.6436935253879902,0.42320066994747124,0.0
0.5832884787677276,1.0998685896343816,-0.370897711357252,-0.4052610578304492,-0.3689939959117124,-0.6685988323903744,0.3349614205586718,0.2891099633631708,0.0
1.556296155380453,1.5943933954203224,-0.7552394291477439,-0.4423546515592403,4.343935148034812,1.3224990255364035,-2.0442005172647035,-1.1036549971969933,0.0
-0.2539145492727331,0.03559445536950122,-0.1174373185192114,-0.2868275696044885,-0.4304330986068932,-0.8922485953106706,2.467787890283062,3.352953797137648,0.0
0.19234511971988072,1.0674143560563796,-0.29710146819484445,-0.4268319758662322,-0.3194341672705811,-0.201867484184444,-0.1227597288337855,-0.40766590996952035,0.0
0.8822451650984341,2.0097400204577793,-0.47211168650619795,-0.4853640336361136,0.7325415487049314,2.0628739421499582,-1.5161309461602308,-1.0954484367895683,0.0
0.5649532973815409,-0.0666694583352924,-0.36551718899702007,-0.32920923276197755,-0.3324762274175394,-0.4353599452840934,-0.17450721888102902,-0.3626930847738107,0.0
-0.46399222074836466,2.0097400204577793,0.3185417855825435,-0.4872842317581966,4.343935148034812,1.9848116212794453,-2.1264860562131607,-1.0838591806321582,0.0
-1.0743362248580397,-0.111267826210253,0.3009146704989725,-0.04586794018416665,-0.3877557065402757,-0.746167710834103,0.8279181483788645,0.8287089860654475,0.0
0.9621119721535188,0.22389240129411403,-0.6494599760566996,-0.24381075138463995,-0.2568637051184136,0.26266507844194514,-0.5759741007208066,-0.6847855811173689,0.0
0.03043614510626527,0.021894162036824535,-0.19899683486173786,-0.33327624044995263,-0.37301660722663044,-0.5039090980339379,0.25145511753583505,-0.054314009729338864,0.0
0.6516569517331698,-0.16919739507235465,-0.5157247356629482,-0.36292386542717664,-0.3047579212287799,0.003105163860597058,-0.3373696546153655,-0.6064510721036799,0.0
-0.35926415079675544,0.90190883073317,-0.25794422705200615,-0.38026016503047283,-0.10117607600164547,0.47093437814091343,-0.9616407030450362,-0.930290414702319,0.0
-0.08765485365222585,0.18000885247081852,0.0001454325349861275,-0.27049978635391564,0.19979696059238378,1.3625636736917384,-1.2577780234747151,-1.0385221438659216,0.0
0.6976502880917401,0.7081599801131259,-0.4242949101249176,-0.4221403200953513,-0.38741001339478837,-0.49113715300578936,0.8092441249265773,0.5415313703208204,0.0
-0.3465227535622866,-0.2983087870441703,0.08541276689446975,-0.22744145321598924,-0.274871176146572,0.10087653010220049,-0.46849735686332833,-0.6843422368289713,0.0
-0.4922719072931612,-0.21111447199959335,-0.11885378465287631,-0.1460498249360185,-0.38521014782783153,-0.6710307688222816,0.5870274119848371,0.47135152192314417,0.0
-2.9529154024766684,-1.2681360232495114,4.0976861234661195,3.832647103845833,3.5762763455256836,2.5587331235787847,-1.8918182553372775,-1.1189787734816923,1.0
-0.08703332207981274,0.16165037086024844,-0.23993928038331008,-0.3230845366789961,-0.3245567113689776,-0.1789693505042173,-0.1946434237732934,-0.4798917608934847,0.0
0.2678612057680737,0.1595088693375563,-0.259983360679973,-0.34838943103586245,-0.3507665383193411,-0.2218950099952375,0.03053780842710143,-0.3367685239745094,0.0
-2.6828599342631714,-2.541844898042779,4.067495430656754,5.069185125809724,1.0344259580789756,2.60693062670551,-1.5228771783408133,-1.0949639889889256,1.0
0.4434438749747776,0.6758782412103149,-0.4667139824390859,-0.40600676484767717,-0.3859015341563924,-0.660891687222094,0.49986476515316863,0.4058416092616339,0.0
0.4220010357265253,1.9344796948743157,-0.4710285330910575,-0.466317008415986,-0.33244480078161737,-0.35223302163057685,-0.11473499637262236,-0.3560498295652593,0.0
-0.12898670321769773,-0.26438974271749494,-0.14850321414083667,-0.24069876135923549,-0.35576337583646317,-0.4780548293519823,0.053059207973141405,-0.19172548427532007,0.0
-1.0500964935339285,-1.6484238786137877,0.463546978841951,0.2869115215323615,-0.40846586957324704,-0.7404417513806496,1.3185903672562742,1.3634257868527226,0.0
0.6212019046849274,-0.9587858253410538,-0.4199750569568166,-0.2324112010899562,-0.363965731721082,-0.5518509082598015,0.28860782124296336,-0.07973046530977045,0.0
-1.7539809992917768,1.8097880194652007,1.4073794538961564,0.1362667526112979,2.0656286575993277,2.8753070955877917,-1.7234147646049562,-1.1170138734566422,1.0
-0.432294110555296,0.7883943864908851,0.03941408337815244,-0.3083533616705952,-0.299006844111253,-0.23708631763433155,-0.2670116078822521,-0.5299925921622619,0.0
