 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
0.40615198062999097,0.3016910996534086,0.301991021233305,0.5686438439419393,0.5782131093628101,0.6417024862177477,-0.19028474946455778,0.637348740491496,0.0
-1.3515393061542873,-1.591747570807773,0.5130562561580289,0.6105418087713717,0.6026963736049846,0.6749440764382346,0.2655565158657046,0.02039382776356554,0.0
0.7812462845813035,1.0555888261926463,0.5877756804262222,0.6176450880343956,0.5918839119210078,0.44987183599959546,0.055291711733952406,0.5571082464777534,0.0
1.556296155380453,0.37821637842663025,0.8440932694142893,0.5964168866283863,0.450836880060981,1.0326622543584363,-1.232413389308922,1.0160544074638531,0.0
-1.039841222589112,-1.6007351860489452,0.6172474334377013,0.5910266039022603,0.5903953529224161,0.542732674261245,0.0313125882885604,0.5347495800195422,0.0
0.4002474306920664,0.11602840107895923,0.49429247147443905,0.5495197488166711,0.6139072285669601,0.6620002274324454,0.2960419048626414,0.3181604240369819,0.0
-1.2570665071474945,-0.6251724351434212,0.7946159177475154,0.37228769149743635,2.0842109173581287,1.6931443142543205,-2.081296066869905,1.0597616969629076,0.0
-0.06123976182466863,1.4720763936016745,0.3286080624879632,0.5560145904852493,0.590155770012241,0.594821750607644,0.27219883210898344,0.2412347844084215,0.0
-0.6339811058033505,-0.963947546873766,0.34714862614041286,0.2910211499318644,0.5910337658313517,0.6491366358866757,-0.09717338648542827,0.587585237507065,0.0
-0.0711842669832784,0.08890768516130931,0.2675045931781463,0.5307750782964975,0.5304197076170736,0.49755338745358496,-0.5956794182942327,0.8470650168076094,0.0
0.761357274264084,-0.004171317084415463,0.7311282239782465,0.5724639454918866,0.5134398066707203,0.3087717733387738,-0.5127794976327619,0.8354286793149868,0.0
